planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,luminosity,referenced_planet,harmonic_ratio,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars
RX J1604.3-2130 A d,Aschwaden Prediction,6572.407122,15.239050098894714,RX J1604.3-2130 A,9.885491525,5688.237937,145.3,,RX J1604.3-2130 Ab,2 banding 1,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
RX J1604.3-2130 A e,Aschwaden Prediction,4929.3053414999995,12.579558692202703,RX J1604.3-2130 A,9.885491525,5688.237937,145.3,,RX J1604.3-2130 Ab,3 banding 2,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
RX J1604.3-2130 A f,Aschwaden Prediction,5477.005935,13.494922644827987,RX J1604.3-2130 A,9.885491525,5688.237937,145.3,,RX J1604.3-2130 Ab,5 banding 3,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
RX J1604.3-2130 A g,Aschwaden Prediction,4107.75445125,11.13981320067067,RX J1604.3-2130 A,9.885491525,5688.237937,145.3,,RX J1604.3-2130 Ab,5 banding 4,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
RX J1604.3-2130 A h,Aschwaden Prediction,4381.604748,11.629571794125694,RX J1604.3-2130 A,9.885491525,5688.237937,145.3,,RX J1604.3-2130 Ab,4 banding 3,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
RX J1604.3-2130 A i,Aschwaden Prediction,8215.5089025,17.683351193473854,RX J1604.3-2130 A,9.885491525,5688.237937,145.3,,RX J1604.3-2130 Ab,5 banding 2,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
RX J1604.3-2130 A j,Aschwaden Prediction,9858.610682999999,19.96880470129828,RX J1604.3-2130 A,9.885491525,5688.237937,145.3,,RX J1604.3-2130 Ab,3 banding 1,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
SAO 206462 d,Aschwaden Prediction,6572.407122,158.74010519681994,SAO 206462,8.7,5688.237937,302.4853135,,SAO 206462 b,2 banding 1,Not in HZ,3.898155966168649,3.086385354854148,1.7458751222647608,1.6552484518753583
SAO 206462 e,Aschwaden Prediction,4929.3053414999995,131.03706971044483,SAO 206462,8.7,5688.237937,302.4853135,,SAO 206462 b,3 banding 2,Not in HZ,3.898155966168649,3.086385354854148,1.7458751222647608,1.6552484518753583
SAO 206462 f,Aschwaden Prediction,5477.005935,140.57211088362487,SAO 206462,8.7,5688.237937,302.4853135,,SAO 206462 b,5 banding 3,Not in HZ,3.898155966168649,3.086385354854148,1.7458751222647608,1.6552484518753583
SAO 206462 g,Aschwaden Prediction,4107.75445125,116.03972084031949,SAO 206462,8.7,5688.237937,302.4853135,,SAO 206462 b,5 banding 4,Not in HZ,3.898155966168649,3.086385354854148,1.7458751222647608,1.6552484518753583
SAO 206462 h,Aschwaden Prediction,4381.604748,121.14137285547596,SAO 206462,8.7,5688.237937,302.4853135,,SAO 206462 b,4 banding 3,Not in HZ,3.898155966168649,3.086385354854148,1.7458751222647608,1.6552484518753583
SAO 206462 i,Aschwaden Prediction,8215.5089025,184.20157493201933,SAO 206462,8.7,5688.237937,302.4853135,,SAO 206462 b,5 banding 2,Not in HZ,3.898155966168649,3.086385354854148,1.7458751222647608,1.6552484518753583
SAO 206462 j,Aschwaden Prediction,9858.610682999999,208.00838230519042,SAO 206462,8.7,5688.237937,302.4853135,,SAO 206462 b,3 banding 1,Not in HZ,3.898155966168649,3.086385354854148,1.7458751222647608,1.6552484518753583
Sand 178 f,Aschwaden Prediction,39.98,25.61150500874039,Sand 178,14.0,3520.0,58.8285,,Sand 178 c,2 banding 1,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 g,Aschwaden Prediction,29.985,21.141831568390277,Sand 178,14.0,3520.0,58.8285,,Sand 178 c,3 banding 2,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 h,Aschwaden Prediction,33.31666666666666,22.680237722667787,Sand 178,14.0,3520.0,58.8285,,Sand 178 c,5 banding 3,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 i,Aschwaden Prediction,24.987499999999997,18.722123736971145,Sand 178,14.0,3520.0,58.8285,,Sand 178 c,5 banding 4,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 j,Aschwaden Prediction,26.653333333333332,19.545236371154086,Sand 178,14.0,3520.0,58.8285,,Sand 178 c,4 banding 3,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 k,Aschwaden Prediction,49.974999999999994,29.71951891514679,Sand 178,14.0,3520.0,58.8285,,Sand 178 c,5 banding 2,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 l,Aschwaden Prediction,59.97,33.56056567219722,Sand 178,14.0,3520.0,58.8285,,Sand 178 c,3 banding 1,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 m,Aschwaden Prediction,372.74,25.61150500874039,Sand 178,14.0,3520.0,58.8285,,Sand 178 d,2 banding 1,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 n,Aschwaden Prediction,279.555,21.141831568390277,Sand 178,14.0,3520.0,58.8285,,Sand 178 d,3 banding 2,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 o,Aschwaden Prediction,310.6166666666667,22.680237722667787,Sand 178,14.0,3520.0,58.8285,,Sand 178 d,5 banding 3,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 p,Aschwaden Prediction,232.9625,18.722123736971145,Sand 178,14.0,3520.0,58.8285,,Sand 178 d,5 banding 4,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 q,Aschwaden Prediction,248.49333333333334,19.545236371154083,Sand 178,14.0,3520.0,58.8285,,Sand 178 d,4 banding 3,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 r,Aschwaden Prediction,465.925,29.71951891514679,Sand 178,14.0,3520.0,58.8285,,Sand 178 d,5 banding 2,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
Sand 178 s,Aschwaden Prediction,559.11,33.56056567219722,Sand 178,14.0,3520.0,58.8285,,Sand 178 d,3 banding 1,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098846,1.7650734837163284
T Tau N c,Aschwaden Prediction,6572.407122,19.048812623618392,T Tau N,10.12,4580.0,143.7,,T Tau N b,2 banding 1,Not in HZ,3.9768118178380023,3.1496464430611892,1.7094305346050187,1.6207262526795818
T Tau N d,Aschwaden Prediction,4929.3053414999995,15.724448365253378,T Tau N,10.12,4580.0,143.7,,T Tau N b,3 banding 2,Not in HZ,3.9768118178380023,3.1496464430611892,1.7094305346050187,1.6207262526795818
T Tau N e,Aschwaden Prediction,5477.005935,16.868653306034986,T Tau N,10.12,4580.0,143.7,,T Tau N b,5 banding 3,Not in HZ,3.9768118178380023,3.1496464430611892,1.7094305346050187,1.6207262526795818
T Tau N f,Aschwaden Prediction,4107.75445125,13.924766500838338,T Tau N,10.12,4580.0,143.7,,T Tau N b,5 banding 4,Not in HZ,3.9768118178380023,3.1496464430611892,1.7094305346050187,1.6207262526795818
T Tau N g,Aschwaden Prediction,4381.604748,14.536964742657116,T Tau N,10.12,4580.0,143.7,,T Tau N b,4 banding 3,Not in HZ,3.9768118178380023,3.1496464430611892,1.7094305346050187,1.6207262526795818
T Tau N h,Aschwaden Prediction,8215.5089025,22.104188991842317,T Tau N,10.12,4580.0,143.7,,T Tau N b,5 banding 2,Not in HZ,3.9768118178380023,3.1496464430611892,1.7094305346050187,1.6207262526795818
T Tau N i,Aschwaden Prediction,9858.610682999999,24.96100587662285,T Tau N,10.12,4580.0,143.7,,T Tau N b,3 banding 1,Not in HZ,3.9768118178380023,3.1496464430611892,1.7094305346050187,1.6207262526795818
TOI-1438 d,Aschwaden Prediction,10.279325,0.08889445891021916,TOI-1438,9.885491525,5269.0,110.51,,TOI-1438 b,2 banding 1,Not in HZ,4.057049100761274,3.2126037648148205,1.7932401256107293,1.7001598798546975
TOI-1438 e,Aschwaden Prediction,7.70949375,0.0733807590378491,TOI-1438,9.885491525,5269.0,110.51,,TOI-1438 b,3 banding 2,Not in HZ,4.057049100761274,3.2126037648148205,1.7932401256107293,1.7001598798546975
TOI-1438 f,Aschwaden Prediction,8.566104166666667,0.07872038209482993,TOI-1438,9.885491525,5269.0,110.51,,TOI-1438 b,5 banding 3,Not in HZ,4.057049100761274,3.2126037648148205,1.7932401256107293,1.7001598798546975
TOI-1438 g,Aschwaden Prediction,6.424578125,0.0649822436705789,TOI-1438,9.885491525,5269.0,110.51,,TOI-1438 b,5 banding 4,Not in HZ,4.057049100761274,3.2126037648148205,1.7932401256107293,1.7001598798546975
TOI-1438 h,Aschwaden Prediction,6.852883333333334,0.06783916879906655,TOI-1438,9.885491525,5269.0,110.51,,TOI-1438 b,4 banding 3,Not in HZ,4.057049100761274,3.2126037648148205,1.7932401256107293,1.7001598798546975
TOI-1438 i,Aschwaden Prediction,12.84915625,0.10315288196193081,TOI-1438,9.885491525,5269.0,110.51,,TOI-1438 b,5 banding 2,Not in HZ,4.057049100761274,3.2126037648148205,1.7932401256107293,1.7001598798546975
TOI-1438 j,Aschwaden Prediction,15.4189875,0.11648469409090663,TOI-1438,9.885491525,5269.0,110.51,,TOI-1438 b,3 banding 1,Not in HZ,4.057049100761274,3.2126037648148205,1.7932401256107293,1.7001598798546975
TOI-193 d,Aschwaden Prediction,1.5842,25.61150500874039,TOI-193,9.885491525,5222.0,302.4853135,,TOI-193 b,2 banding 1,Not in HZ,4.04690162758183,3.204613036850211,1.7857752463689445,1.693083545359642
TOI-193 e,Aschwaden Prediction,1.18815,21.141831568390277,TOI-193,9.885491525,5222.0,302.4853135,,TOI-193 b,3 banding 2,Not in HZ,4.04690162758183,3.204613036850211,1.7857752463689445,1.693083545359642
TOI-193 f,Aschwaden Prediction,1.3201666666666667,22.680237722667787,TOI-193,9.885491525,5222.0,302.4853135,,TOI-193 b,5 banding 3,Not in HZ,4.04690162758183,3.204613036850211,1.7857752463689445,1.693083545359642
TOI-193 g,Aschwaden Prediction,0.990125,18.722123736971145,TOI-193,9.885491525,5222.0,302.4853135,,TOI-193 b,5 banding 4,Not in HZ,4.04690162758183,3.204613036850211,1.7857752463689445,1.693083545359642
TOI-193 h,Aschwaden Prediction,1.0561333333333334,19.545236371154083,TOI-193,9.885491525,5222.0,302.4853135,,TOI-193 b,4 banding 3,Not in HZ,4.04690162758183,3.204613036850211,1.7857752463689445,1.693083545359642
TOI-193 i,Aschwaden Prediction,1.98025,29.71951891514679,TOI-193,9.885491525,5222.0,302.4853135,,TOI-193 b,5 banding 2,Not in HZ,4.04690162758183,3.204613036850211,1.7857752463689445,1.693083545359642
TOI-193 j,Aschwaden Prediction,2.3763,33.56056567219722,TOI-193,9.885491525,5222.0,302.4853135,,TOI-193 b,3 banding 1,Not in HZ,4.04690162758183,3.204613036850211,1.7857752463689445,1.693083545359642
TW Hya h,Aschwaden Prediction,7.12,0.06508344313069618,TW Hya,11.1,4050.0,60.0,,TW Hya c,2 banding 1,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya i,Aschwaden Prediction,5.34,0.05372519858128238,TW Hya,11.1,4050.0,60.0,,TW Hya c,3 banding 2,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya j,Aschwaden Prediction,5.933333333333334,0.0576345654622862,TW Hya,11.1,4050.0,60.0,,TW Hya c,5 banding 3,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya k,Aschwaden Prediction,4.45,0.04757628554453099,TW Hya,11.1,4050.0,60.0,,TW Hya c,5 banding 4,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya l,Aschwaden Prediction,4.746666666666667,0.04966796287074516,TW Hya,11.1,4050.0,60.0,,TW Hya c,4 banding 3,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya m,Aschwaden Prediction,8.9,0.07552264572212793,TW Hya,11.1,4050.0,60.0,,TW Hya c,5 banding 2,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya n,Aschwaden Prediction,10.68,0.08528343674512807,TW Hya,11.1,4050.0,60.0,,TW Hya c,3 banding 1,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya o,Aschwaden Prediction,6572.407122,38.097625247236785,TW Hya,11.1,4050.0,60.0,,TW Hya d,2 banding 1,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya p,Aschwaden Prediction,4929.3053414999995,31.448896730506757,TW Hya,11.1,4050.0,60.0,,TW Hya d,3 banding 2,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya q,Aschwaden Prediction,5477.005935,33.73730661206997,TW Hya,11.1,4050.0,60.0,,TW Hya d,5 banding 3,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya r,Aschwaden Prediction,4107.75445125,27.849533001676676,TW Hya,11.1,4050.0,60.0,,TW Hya d,5 banding 4,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya s,Aschwaden Prediction,4381.604748,29.07392948531423,TW Hya,11.1,4050.0,60.0,,TW Hya d,4 banding 3,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya t,Aschwaden Prediction,8215.5089025,44.208377983684635,TW Hya,11.1,4050.0,60.0,,TW Hya d,5 banding 2,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya u,Aschwaden Prediction,9858.610682999999,49.9220117532457,TW Hya,11.1,4050.0,60.0,,TW Hya d,3 banding 1,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya v,Aschwaden Prediction,6572.407122,126.99208415745595,TW Hya,11.1,4050.0,60.0,,TW Hya f,2 banding 1,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya w,Aschwaden Prediction,4929.3053414999995,104.82965576835585,TW Hya,11.1,4050.0,60.0,,TW Hya f,3 banding 2,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya x,Aschwaden Prediction,5477.005935,112.45768870689989,TW Hya,11.1,4050.0,60.0,,TW Hya f,5 banding 3,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya y,Aschwaden Prediction,4107.75445125,92.83177667225559,TW Hya,11.1,4050.0,60.0,,TW Hya f,5 banding 4,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya z,Aschwaden Prediction,4381.604748,96.91309828438078,TW Hya,11.1,4050.0,60.0,,TW Hya f,4 banding 3,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya aa,Aschwaden Prediction,8215.5089025,147.36125994561544,TW Hya,11.1,4050.0,60.0,,TW Hya f,5 banding 2,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
TW Hya ba,Aschwaden Prediction,9858.610682999999,166.40670584415233,TW Hya,11.1,4050.0,60.0,,TW Hya f,3 banding 1,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123877,1.6287597510986063
beta Pic b,Aschwaden Prediction,6572.407122,8.730705785825096,beta Pic,3.86,8052.0,19.3,,Exocomet beta Pic 1,2 banding 1,Not in HZ,2.876314377561869,2.2762418371258426,1.321699828979358,1.2531667161520263
beta Pic c,Aschwaden Prediction,4929.3053414999995,7.207038834074465,beta Pic,3.86,8052.0,19.3,,Exocomet beta Pic 1,3 banding 2,Not in HZ,2.876314377561869,2.2762418371258426,1.321699828979358,1.2531667161520263
beta Pic d,Aschwaden Prediction,5477.005935,7.731466098599368,beta Pic,3.86,8052.0,19.3,,Exocomet beta Pic 1,5 banding 3,Not in HZ,2.876314377561869,2.2762418371258426,1.321699828979358,1.2531667161520263
beta Pic e,Aschwaden Prediction,4107.75445125,6.3821846462175715,beta Pic,3.86,8052.0,19.3,,Exocomet beta Pic 1,5 banding 4,Not in HZ,2.876314377561869,2.2762418371258426,1.321699828979358,1.2531667161520263
beta Pic f,Aschwaden Prediction,4381.604748,6.662775507051179,beta Pic,3.86,8052.0,19.3,,Exocomet beta Pic 1,4 banding 3,Not in HZ,2.876314377561869,2.2762418371258426,1.321699828979358,1.2531667161520263
beta Pic g,Aschwaden Prediction,8215.5089025,10.131086621261062,beta Pic,3.86,8052.0,19.3,,Exocomet beta Pic 1,5 banding 2,Not in HZ,2.876314377561869,2.2762418371258426,1.321699828979358,1.2531667161520263
beta Pic h,Aschwaden Prediction,9858.610682999999,11.440461026785472,beta Pic,3.86,8052.0,19.3,,Exocomet beta Pic 1,3 banding 1,Not in HZ,2.876314377561869,2.2762418371258426,1.321699828979358,1.2531667161520263
delta Pav d,Aschwaden Prediction,114.0,0.4587589040188096,delta Pav,3.55,5590.39,6.094,,delta Pav b,2 banding 1,Conservative HZ,2.4756945517458604,1.960204007755433,1.1056909339913021,1.0482959013017048
delta Pav e,Aschwaden Prediction,85.5,0.3786971314631855,delta Pav,3.55,5590.39,6.094,,delta Pav b,3 banding 2,Conservative HZ,2.4756945517458604,1.960204007755433,1.1056909339913021,1.0482959013017048
delta Pav f,Aschwaden Prediction,95.0,0.40625340045367586,delta Pav,3.55,5590.39,6.094,,delta Pav b,5 banding 3,Conservative HZ,2.4756945517458604,1.960204007755433,1.1056909339913021,1.0482959013017048
delta Pav g,Aschwaden Prediction,71.25,0.3353547932285233,delta Pav,3.55,5590.39,6.094,,delta Pav b,5 banding 4,Optimistic HZ,2.4756945517458604,1.960204007755433,1.1056909339913021,1.0482959013017048
delta Pav h,Aschwaden Prediction,76.0,0.35009856755232555,delta Pav,3.55,5590.39,6.094,,delta Pav b,4 banding 3,Conservative HZ,2.4756945517458604,1.960204007755433,1.1056909339913021,1.0482959013017048
delta Pav i,Aschwaden Prediction,142.5,0.5323425515535358,delta Pav,3.55,5590.39,6.094,,delta Pav b,5 banding 2,Conservative HZ,2.4756945517458604,1.960204007755433,1.1056909339913021,1.0482959013017048
delta Pav j,Aschwaden Prediction,171.0,0.6011442248620003,delta Pav,3.55,5590.39,6.094,,delta Pav b,3 banding 1,Conservative HZ,2.4756945517458604,1.960204007755433,1.1056909339913021,1.0482959013017048
eps Crv d,Aschwaden Prediction,4.5834119,0.08413225575431456,eps Crv,2.98,4314.0,302.4853135,,eps Crv b,2 banding 1,Not in HZ,2.1387353404478797,1.6939797950897704,0.9079968675577511,0.8608886215915668
eps Crv e,Aschwaden Prediction,3.437558925,0.06944964694653576,eps Crv,2.98,4314.0,302.4853135,,eps Crv b,3 banding 2,Not in HZ,2.1387353404478797,1.6939797950897704,0.9079968675577511,0.8608886215915668
eps Crv f,Aschwaden Prediction,3.8195099166666666,0.07450321876832118,eps Crv,2.98,4314.0,302.4853135,,eps Crv b,5 banding 3,Not in HZ,2.1387353404478797,1.6939797950897704,0.9079968675577511,0.8608886215915668
eps Crv g,Aschwaden Prediction,2.8646324375,0.06150105204536933,eps Crv,2.98,4314.0,302.4853135,,eps Crv b,5 banding 4,Not in HZ,2.1387353404478797,1.6939797950897704,0.9079968675577511,0.8608886215915668
eps Crv h,Aschwaden Prediction,3.055607933333333,0.06420492761340227,eps Crv,2.98,4314.0,302.4853135,,eps Crv b,4 banding 3,Not in HZ,2.1387353404478797,1.6939797950897704,0.9079968675577511,0.8608886215915668
eps Crv i,Aschwaden Prediction,5.729264875,0.09762683471397024,eps Crv,2.98,4314.0,302.4853135,,eps Crv b,5 banding 2,Not in HZ,2.1387353404478797,1.6939797950897704,0.9079968675577511,0.8608886215915668
eps Crv j,Aschwaden Prediction,6.87511785,0.11024444262175091,eps Crv,2.98,4314.0,302.4853135,,eps Crv b,3 banding 1,Not in HZ,2.1387353404478797,1.6939797950897704,0.9079968675577511,0.8608886215915668
ome2 Sco d,Aschwaden Prediction,843.8497746,1.7477285582169875,ome2 Sco,4.33,5313.0,91.9469,,ome2 Sco b,2 banding 1,Not in HZ,2.691470484167191,2.13123237419159,1.1914638306906575,1.1296188882251776
ome2 Sco e,Aschwaden Prediction,632.88733095,1.4427181375119975,ome2 Sco,4.33,5313.0,91.9469,,ome2 Sco b,3 banding 2,Not in HZ,2.691470484167191,2.13123237419159,1.1914638306906575,1.1296188882251776
ome2 Sco f,Aschwaden Prediction,703.2081455000001,1.5476989408287098,ome2 Sco,4.33,5313.0,91.9469,,ome2 Sco b,5 banding 3,Not in HZ,2.691470484167191,2.13123237419159,1.1914638306906575,1.1296188882251776
ome2 Sco g,Aschwaden Prediction,527.4061091250001,1.2775973264519174,ome2 Sco,4.33,5313.0,91.9469,,ome2 Sco b,5 banding 4,Not in HZ,2.691470484167191,2.13123237419159,1.1914638306906575,1.1296188882251776
ome2 Sco h,Aschwaden Prediction,562.5665164000001,1.3337665151387907,ome2 Sco,4.33,5313.0,91.9469,,ome2 Sco b,4 banding 3,Not in HZ,2.691470484167191,2.13123237419159,1.1914638306906575,1.1296188882251776
ome2 Sco i,Aschwaden Prediction,1054.8122182500001,2.0280593400015325,ome2 Sco,4.33,5313.0,91.9469,,ome2 Sco b,5 banding 2,Not in HZ,2.691470484167191,2.13123237419159,1.1914638306906575,1.1296188882251776
ome2 Sco j,Aschwaden Prediction,1265.7746619,2.2901722891801457,ome2 Sco,4.33,5313.0,91.9469,,ome2 Sco b,3 banding 1,Not in HZ,2.691470484167191,2.13123237419159,1.1914638306906575,1.1296188882251776
psi UMa d,Aschwaden Prediction,927.2,2.285857514834207,psi UMa,3.01,4537.0,45.02477,,psi UMa b,2 banding 1,Not in HZ,2.1654181642396746,1.7150340958110595,0.9289843959901769,0.880779652348132
