planet_name,semi_major_axis,star_distance,star_temperature,mag_v,absolute_magnitude,luminosity
Kepler-1946 b,0.0394,1002.12,5249.0,15.5,5.495401351338881,0.5418005723311343
Kepler-1947 b,0.0711,468.771,5992.88,12.97,4.615196316536229,1.2187692082066712
Kepler-1949 Ab,0.0352,2617.35,5930.28,15.23,3.140690991490974,4.739402610296752
Kepler-1950 b,0.0871,697.253,5526.06,14.845,5.628048042314633,0.479491356787328
Kepler-1951 b,0.1435,1277.32,5391.0,14.367,3.835501438410695,2.4991908642025744
Kepler-1952 Ab,0.1724,787.77,5973.0,13.89,4.4080028104659235,1.4750232836057526
Kepler-1953 b,0.0607,605.631,4621.0,15.94,7.02895951509301,0.13195206585342048
Kepler-1954 b,0.0625,1373.83,5891.0,15.87,5.1803350213520005,0.7242124582033166
Kepler-1955 b,0.117,449.351,5825.26,12.6,4.337071437397597,1.574604270786255
Kepler-1956 b,0.0563,360.468,4191.0,15.989,8.204666415336686,0.04468208535667857
Kepler-1957 Ab,0.0299,460.899,4709.51,15.13,6.811971170756799,0.16114303230008498
Kepler-1958 Ab,0.0856,1320.38,5474.0,15.48,4.876505313087838,0.9580713973678805
Kepler-1959 b,0.0617,479.263,4989.0,14.79,6.38713049030174,0.23831303845298302
Kepler-1960 b,0.0354,1527.56,5938.54,15.18,4.2600086119502585,1.690427523289174
Kepler-1961 b,0.0588,1042.45,5171.0,15.8,5.709723831626414,0.4447443784730735
Kepler-1963 b,0.0298,492.847,5470.0,14.05,5.586439413437532,0.4982235301930568
Kepler-1965 Ab,0.2301,521.791,5542.49,13.84,5.252517080031479,0.6776308475192152
Kepler-1966 Ab,0.0763,484.601,4764.58,15.22,6.793078470038852,0.16397159152099944
Kepler-1967 b,0.0735,249.102,4813.0,13.52,6.538113927843824,0.20737405924877472
Kepler-1968 b,0.0696,750.93,4748.0,16.3,6.92200272530291,0.14561258435947338
Kepler-1969 Ab,0.0717,1204.54,5591.0,15.85,5.445893867531863,0.5670775481978215
Kepler-1971 b,0.008,170.66,3515.0,17.0,10.8393412935169,0.00394696688415845
Kepler-1972 b,0.0794,287.339,5818.0,11.2,3.9080271200351255,2.3377020193129314
Kepler-1972 c,0.1025,287.339,5818.0,11.2,3.9080271200351255,2.3377020193129314
Kepler-1973 Ab,0.0504,252.667,5295.0,11.88,4.867257380700609,0.9662667774520739
Kepler-1973 Ac,0.1467,252.667,5295.0,11.88,4.867257380700609,0.9662667774520739
Kepler-1976 b,0.0565,1314.51,5734.0,15.44,4.846180528471622,0.98520767993343
Kepler-1977 b,0.0486,592.711,4606.75,16.047,7.182785063526769,0.11452122228236587
Kepler-1978 b,0.0914,865.512,5155.0,15.49,5.803634532081846,0.407892938830906
Kepler-1979 Ab,0.1383,1076.27,5690.05,15.48,5.3203938255012755,0.6365645800622607
Kepler-197 Ab,0.0586,330.575,5963.52,11.77,4.17364996695936,1.8303747379871946
Kepler-197 Ac,0.0883,330.575,5963.52,11.77,4.17364996695936,1.8303747379871946
Kepler-197 Ad,0.1164,330.575,5963.52,11.77,4.17364996695936,1.8303747379871946
Kepler-197 Ae,0.1598,330.575,5963.52,11.77,4.17364996695936,1.8303747379871946
Kepler-1980 b,0.2049,1709.4,5671.0,15.9,4.735781501884398,1.0906550114567257
Kepler-1982 b,0.0511,558.855,6451.0,12.69,3.953504295707315,2.2418073138983377
Kepler-1983 b,0.0689,424.428,5022.0,14.52,6.380979864612534,0.23966689761267013
Kepler-1984 Ab,0.0238,203.05,3638.0,16.19,9.651985030869723,0.01178164649339449
Kepler-1985 Ab,0.0426,1015.27,5370.0,15.22,5.187092232513512,0.7197192305722213
Kepler-1987 b,0.0318,595.683,4711.0,15.47,6.594923969553971,0.19680240989743944
Kepler-1987 c,0.0427,595.683,4711.0,15.47,6.594923969553971,0.19680240989743944
Kepler-1987 d,0.0571,595.683,4711.0,15.47,6.594923969553971,0.19680240989743944
Kepler-1987 e,0.0765,595.683,4711.0,15.47,6.594923969553971,0.19680240989743944
Kepler-1988 Ab,0.1038,513.426,5801.01,12.22,3.667610711721604,2.917129541282821
Kepler-1989 Ab,0.0918,1252.13,5953.0,14.29,3.8017528949581774,2.5780945572995266
Kepler-1990 Ab,0.0286,392.739,5940.0,11.95,3.979479850105786,2.1888099786063155
Kepler-1990 Ac,0.0504,392.739,5940.0,11.95,3.979479850105786,2.1888099786063155
Kepler-1991 b,0.1065,855.82,5477.0,15.048,5.38608784265991,0.5991904224742637
Kepler-1991 c,0.1528,855.82,5477.0,15.048,5.38608784265991,0.5991904224742637
Kepler-1992 b,0.1169,532.955,5373.47,13.79,5.15654729517416,0.7402545439573045
Kepler-1993 b,0.1943,1031.91,4939.47,13.45,3.3817908943958948,3.795628004508619
Kepler-1994 b,0.053,241.991,5337.39,12.01,5.091003928837935,0.7863183820867113
Kepler-1995 b,0.3259,595.331,4693.0,15.51,6.6362075116624695,0.18945976545844134
Kepler-1996 b,0.1726,440.561,4519.0,15.11,6.889969753748032,0.14997266140458426
Kepler-1996 c,0.3608,440.561,4519.0,15.11,6.889969753748032,0.14997266140458426
Kepler-1997 Ab,0.1815,1502.34,6031.0,15.45,4.566158847265649,1.275077144259763
Kepler-1998 b,0.0405,340.965,5581.44,12.74,5.076450994876138,0.7969289469589964
Kepler-1999 b,0.0713,701.255,4376.0,16.43,7.200620145864878,0.11265538124959464
Kepler-19 b,0.085,219.95,5544.0,12.0,5.288380168435591,0.6556135677869197
Kepler-2000 b,0.0562,320.588,3886.0,15.64,8.110263689249962,0.04874101000086306
Kepler-2000 c,0.1228,320.588,3886.0,15.64,8.110263689249962,0.04874101000086306
Kepler-2001 b,0.0197,776.55,4838.0,15.98,6.5291528798123135,0.20909268912154735
Kepler-2001 c,0.1084,776.55,4838.0,15.98,6.5291528798123135,0.20909268912154735
Kepler-2002 b,0.1357,1369.87,5900.0,14.99,4.306603226121231,1.6194170579294493
Kepler-20 Ab,0.045862,282.563,5495.0,12.5,5.244423535647655,0.682701073485582
Kepler-20 Ac,0.094,282.563,5495.0,12.5,5.244423535647655,0.682701073485582
Kepler-20 Ad,0.349,282.563,5495.0,12.5,5.244423535647655,0.682701073485582
Kepler-20 Ae,0.064,282.563,5495.0,12.5,5.244423535647655,0.682701073485582
Kepler-20 Af,0.13936,282.563,5495.0,12.5,5.244423535647655,0.682701073485582
Kepler-20 Ag,0.2055,282.563,5495.0,12.5,5.244423535647655,0.682701073485582
Kepler-210 b,0.032,234.33,4559.0,14.4,7.550860537373358,0.08159354174805372
Kepler-210 c,0.07,234.33,4559.0,14.4,7.550860537373358,0.08159354174805372
Kepler-21 Ab,0.0434281,108.522,6305.0,8.27,3.092411055156706,4.95490780355437
Kepler-22 b,0.812,194.642,5596.0,12.0,5.553817207796246,0.5134203954539156
Kepler-23 b,0.075,856.34,5828.0,14.0,4.336768847136515,1.5750431677440966
Kepler-23 c,0.099,856.34,5828.0,14.0,4.336768847136515,1.5750431677440966
Kepler-23 d,0.124,856.34,5828.0,14.0,4.336768847136515,1.5750431677440966
Kepler-24 b,0.08,1195.99,5897.0,15.5,5.11136225793777,0.7717117215754584
Kepler-24 c,0.106,1195.99,5897.0,15.5,5.11136225793777,0.7717117215754584
Kepler-24 d,0.051,1195.99,5897.0,15.5,5.11136225793777,0.7717117215754584
Kepler-24 e,0.138,1195.99,5897.0,15.5,5.11136225793777,0.7717117215754584
Kepler-25 Ab,0.06944,244.96,6212.0,11.0,4.054524133229071,2.042633013093754
Kepler-25 Ac,0.1116,244.96,6212.0,11.0,4.054524133229071,2.042633013093754
Kepler-25 Ad,0.4164,244.96,6212.0,11.0,4.054524133229071,2.042633013093754
Kepler-26 b,0.085,338.55,3914.0,16.0,8.351885909332783,0.0390162599626094
Kepler-26 c,0.107,338.55,3914.0,16.0,8.351885909332783,0.0390162599626094
Kepler-26 d,0.039,338.55,3914.0,16.0,8.351885909332783,0.0390162599626094
Kepler-26 e,0.22,338.55,3914.0,16.0,8.351885909332783,0.0390162599626094
Kepler-271 Ab,0.0881,404.542,5645.65,13.58,5.545181913876105,0.5175201147747593
Kepler-271 Ac,0.071,404.542,5645.65,13.58,5.545181913876105,0.5175201147747593
Kepler-271 Ad,0.0554,404.542,5645.65,13.58,5.545181913876105,0.5175201147747593
Kepler-279 b,0.112,1069.2,6363.0,13.7,3.554705249577502,3.2368151649847783
Kepler-279 c,0.232,1069.2,6363.0,13.7,3.554705249577502,3.2368151649847783
Kepler-279 d,0.30728,1069.2,6363.0,13.7,3.554705249577502,3.2368151649847783
Kepler-282 b,0.082,1390.97,5602.0,15.2,4.483411183163266,1.3760541572713088
Kepler-282 c,0.106,1390.97,5602.0,15.2,4.483411183163266,1.3760541572713088
Kepler-289 b,0.21,700.0,5990.0,12.9,3.6745097999287157,2.898652007459823
Kepler-289 c,0.51,700.0,5990.0,12.9,3.6745097999287157,2.898652007459823
Kepler-289 d,0.33,700.0,5990.0,12.9,3.6745097999287157,2.898652007459823
Kepler-28 b,0.062,443.92,4590.0,15.5,7.263476440969454,0.10631864269838662
Kepler-28 c,0.081,443.92,4590.0,15.5,7.263476440969454,0.10631864269838662
Kepler-29 b,0.09,851.9,5378.0,15.5,5.848056908778391,0.3915409917112509
Kepler-29 c,0.11,851.9,5378.0,15.5,5.848056908778391,0.3915409917112509
Kepler-305 b,0.05856,889.64,5100.0,15.8,6.053928492857217,0.32391316738156756
Kepler-305 c,0.07711,889.64,5100.0,15.8,6.053928492857217,0.32391316738156756
Kepler-305 d,0.121,889.64,5100.0,15.8,6.053928492857217,0.32391316738156756
Kepler-30 b,0.18,938.33,5498.0,15.5,5.638221991609148,0.4750192431450932
Kepler-30 c,0.3,938.33,5498.0,15.5,5.638221991609148,0.4750192431450932
Kepler-30 d,0.5,938.33,5498.0,15.5,5.638221991609148,0.4750192431450932
Kepler-31 b,0.16,1747.58,6340.0,15.5,4.28781467086333,1.6476847860698858
Kepler-31 c,0.26,1747.58,6340.0,15.5,4.28781467086333,1.6476847860698858
Kepler-31 d,0.4,1747.58,6340.0,15.5,4.28781467086333,1.6476847860698858
Kepler-32 b,0.05,326.85,3900.0,16.0,8.428257553490315,0.03636612093231293
Kepler-32 c,0.09,326.85,3900.0,16.0,8.428257553490315,0.03636612093231293
Kepler-32 d,0.13,326.85,3900.0,16.0,8.428257553490315,0.03636612093231293
Kepler-32 e,0.033,326.85,3900.0,16.0,8.428257553490315,0.03636612093231293
Kepler-32 f,0.013,326.85,3900.0,16.0,8.428257553490315,0.03636612093231293
Kepler-333 Ab,0.0896,324.413,4470.56,15.18,7.624508754500116,0.07624238936052864
Kepler-333 Ac,0.1384,324.413,4470.56,15.18,7.624508754500116,0.07624238936052864
Kepler-33 b,0.0677,1252.84,5904.0,14.0,3.5105219457236245,3.3712520357367564
Kepler-33 c,0.1189,1252.84,5904.0,14.0,3.5105219457236245,3.3712520357367564
Kepler-33 d,0.1662,1252.84,5904.0,14.0,3.5105219457236245,3.3712520357367564
Kepler-33 e,0.2138,1252.84,5904.0,14.0,3.5105219457236245,3.3712520357367564
Kepler-33 f,0.2535,1252.84,5904.0,14.0,3.5105219457236245,3.3712520357367564
Kepler-34 (AB)b,1.0896,1499.0,5913.0,15.0,4.120991835758602,1.9213357589185978
Kepler-350 b,0.104,983.79,6186.0,13.8,3.835487981290896,2.4992218405291795
Kepler-352 b,0.085,252.733,5262.0,13.142,6.128690237131778,0.30235969957027864
Kepler-352 c,0.118,252.733,5262.0,13.142,6.128690237131778,0.30235969957027864
Kepler-352 d,0.0657,252.733,5262.0,13.142,6.128690237131778,0.30235969957027864
Kepler-353 Ab,0.0519,384.694,3915.0,16.1,8.174422936248769,0.04594421393187118
Kepler-353 Ac,0.0665,384.694,3915.0,16.1,8.174422936248769,0.04594421393187118
Kepler-35 (AB)b,0.60347,1645.0,5606.0,16.0,4.919170488570035,0.9211530715356503
Kepler-36 b,0.1153,470.0,5979.0,12.0,3.639510710321412,2.993613411883441
Kepler-36 c,0.1283,470.0,5979.0,12.0,3.639510710321412,2.993613411883441
Kepler-37 b,0.1003,64.04,5417.0,10.3,6.2677433837636904,0.26601286859284423
Kepler-37 c,0.1368,64.04,5417.0,10.3,6.2677433837636904,0.26601286859284423
Kepler-37 d,0.2109,64.04,5417.0,10.3,6.2677433837636904,0.26601286859284423
Kepler-37 e,0.25,64.04,5417.0,10.3,6.2677433837636904,0.26601286859284423
Kepler-39 b,0.164,1090.44,6350.0,14.3,4.111991129499286,1.937329752565473
Kepler-40 b,0.08,2700.0,6510.0,14.76,2.6031811792050643,7.775485723768574
Kepler-410 Ab,0.1226,132.0,6273.0,9.5,3.8971303439707494,2.361282032080448
Kepler-411 Ab,0.03831,153.676,4837.0,12.5,6.566969760790888,0.20193523106844222
Kepler-411 Ac,0.07258,153.676,4837.0,12.5,6.566969760790888,0.20193523106844222
Kepler-411 Ad,0.2757,153.676,4837.0,12.5,6.566969760790888,0.20193523106844222
Kepler-411 Ae,0.186,153.676,4837.0,12.5,6.566969760790888,0.20193523106844222
Kepler-412 b,0.02897,1121.32,5750.0,13.73,3.4813521582462243,3.4630529878655203
Kepler-418 c,0.1024,1002.53,5895.0,15.0,4.994513112793186,0.8593988236484021
Kepler-419 b,0.37,1041.31,6430.0,14.0,3.9120998046692055,2.328949535187371
Kepler-419 c,1.68,1041.31,6430.0,14.0,3.9120998046692055,2.328949535187371
Kepler-41 b,0.03101,1128.11,5750.0,14.5,4.238242755026533,1.7246576454472222
Kepler-421 Ab,1.219,348.558,5265.34,13.61,5.898624725073695,0.3737232440059149
Kepler-422 b,0.082,738.2,5972.0,13.642,4.301129795701806,1.627601501092059
Kepler-423 b,0.03585,725.0,5560.0,14.499,5.197309967145033,0.7129778093791833
Kepler-424 b,0.044,712.87,5460.0,14.497,5.231948307474482,0.6905906228539607
Kepler-424 c,0.73,712.87,5460.0,14.497,5.231948307474482,0.6905906228539607
Kepler-425 b,0.0464,650.0,5170.0,15.0,5.9354332167857216,0.3612656861937789
Kepler-426 b,0.0414,880.0,5725.0,15.0,5.277586639249156,0.6621636624578991
Kepler-427 b,0.091,1100.0,5800.0,14.5,4.293036574208875,1.6397791889447535
Kepler-428 b,0.0433,720.0,5150.0,15.5,6.213337517843657,0.27968230671184235
Kepler-42 b,0.0116,38.7,3068.0,16.12,13.181445174905445,0.00045648018470159245
Kepler-42 c,0.006,38.7,3068.0,16.12,13.181445174905445,0.00045648018470159245
Kepler-42 d,0.0154,38.7,3068.0,16.12,13.181445174905445,0.00045648018470159245
Kepler-432 b,0.301,870.0,4995.0,13.0,3.302403736906907,4.083555901817003
Kepler-432 c,1.188,870.0,4995.0,13.0,3.302403736906907,4.083555901817003
Kepler-433 b,0.0679,1870.0,6360.0,14.5,3.1407919673175044,4.7389618560503415
Kepler-435 b,0.0948,2070.0,6161.0,14.0,2.420148272715412,9.203238798601918
Kepler-436 b,0.339,618.0,4651.0,16.3,7.3450576245559205,0.0986227141047928
Kepler-437 Ab,0.288,298.12,4550.0,14.8,7.428044437208936,0.09136549786789999
Kepler-438 b,0.166,145.0,3748.0,15.0,9.193159988825126,0.01797777763840045
Kepler-439 b,0.563,693.0,5431.0,15.0,5.796333826940966,0.41064493379615635
Kepler-43 b,0.046,1035.9,6041.0,14.0,3.9234108346544154,2.304812847566473
Kepler-440 b,0.242,261.0,4134.0,15.5,8.416797463308596,0.03675200311635299
Kepler-441 b,0.64,284.0,4340.0,15.5,8.233408299764813,0.04351476876958008
Kepler-442 b,0.409,342.0,4402.0,15.3,7.629869469719326,0.07586687788553607
Kepler-443 b,0.495,779.0,4723.0,16.2,6.742312711637178,0.17182047501228911
Kepler-444 Ab,0.04178,36.48,5046.0,9.0,6.189725851718107,0.2858312175800364
Kepler-444 Ac,0.04881,36.48,5046.0,9.0,6.189725851718107,0.2858312175800364
Kepler-444 Ad,0.06,36.48,5046.0,9.0,6.189725851718107,0.2858312175800364
Kepler-444 Ae,0.0696,36.48,5046.0,9.0,6.189725851718107,0.2858312175800364
Kepler-444 Af,0.0811,36.48,5046.0,9.0,6.189725851718107,0.2858312175800364
Kepler-447 b,0.0769,270.12,5493.0,12.5,5.342216294759277,0.6238978400524894
Kepler-448 b,0.154,399.398,6779.23,11.51,3.5029705710263617,3.394781068387918
Kepler-448 c,4.2,399.398,6779.23,11.51,3.5029705710263617,3.394781068387918
Kepler-44 b,0.0446,1229.15,5800.0,15.0,4.551975572560522,1.2918431032122972
Kepler-450 Ab,0.1993,455.982,6152.0,11.684,3.3892615043857965,3.7696011238178113
Kepler-450 Ac,0.1324,455.982,6152.0,11.684,3.3892615043857965,3.7696011238178113
Kepler-450 Ad,0.082,455.982,6152.0,11.684,3.3892615043857965,3.7696011238178113
Kepler-452 b,1.046,560.62,5757.0,13.7,4.956657064677605,0.8898917368716519
Kepler-454 Ab,0.09528,230.869,5687.0,11.57,4.753171890909599,1.0733249963537854
Kepler-454 Ac,1.2988,230.869,5687.0,11.57,4.753171890909599,1.0733249963537854
Kepler-454 Ad,5.683,230.869,5687.0,11.57,4.753171890909599,1.0733249963537854
Kepler-45 b,0.03,333.0,3820.0,16.88,9.2677788324684,0.016783729327784283
Kepler-46 b,0.1968,794.54,5309.0,15.3,5.799421169803525,0.40947890388967445
Kepler-46 c,0.2799,794.54,5309.0,15.3,5.799421169803525,0.40947890388967445
Kepler-46 d,0.067,794.54,5309.0,15.3,5.799421169803525,0.40947890388967445
Kepler-477 Ab,0.0911,571.904,5122.63,13.8,5.013384329542802,0.8445906478675225
Kepler-482 Ab,0.2537,313.068,4715.0,14.05,6.5718066059213935,0.20103763085356396
Kepler-48 f,5.72,309.47,5194.0,13.04,5.5869072253993455,0.4980089064928542
Kepler-49 d,0.031,314.02,4252.0,15.5,8.015213453693972,0.0532003658067245
Kepler-49 e,0.116,314.02,4252.0,15.5,8.015213453693972,0.0532003658067245
Kepler-4 b,0.0456,550.0,5857.0,12.7,3.9981865525287805,2.1514208788013214
Kepler-504 Ab,0.0646,99.0688,3600.0,15.14,10.160315487476664,0.007376898449745764
Kepler-50 b,0.077,251.91,6225.0,11.0,3.993772960472562,2.16018435205939
Kepler-50 c,0.087,251.91,6225.0,11.0,3.993772960472562,2.16018435205939
Kepler-515 Ab,0.1333,255.0,5293.0,12.91,5.877299097830225,0.381136341475247
Kepler-517 Ab,0.2897,289.907,5604.05,12.23,4.918706490926446,0.9215468174518184
Kepler-519 Ab,0.1594,234.0,5260.0,12.77,5.923920712949284,0.3651167145506114
Kepler-51 b,0.2514,783.831,5670.0,15.0,5.528887822287114,0.5253453240580281
Kepler-51 c,0.384,783.831,5670.0,15.0,5.528887822287114,0.5253453240580281
Kepler-51 d,0.509,783.831,5670.0,15.0,5.528887822287114,0.5253453240580281
Kepler-52 d,0.182,324.54,4263.0,15.5,7.943658840871459,0.05682460998747611
Kepler-536 Ab,0.0276,462.322,5500.86,14.03,5.705277198921756,0.44656956407981085
Kepler-538 Ab,0.4669,155.956,5534.0,11.34,5.374989561194472,0.6053466948288264
Kepler-538 Ac,0.45,155.956,5534.0,11.34,5.374989561194472,0.6053466948288264
Kepler-539 b,0.4988,310.01,5820.0,12.5,5.043121484461331,0.8217721260734453
Kepler-539 c,2.42,310.01,5820.0,12.5,5.043121484461331,0.8217721260734453
Kepler-53 d,0.091,1420.1,5858.0,16.0,5.238405362876774,0.6864957530430547
Kepler-549 Bb,0.2283,635.145,5259.0,14.8,5.7856355821135566,0.4147112026273897
Kepler-549 Bc,0.4453,635.145,5259.0,14.8,5.7856355821135566,0.4147112026273897
Kepler-549 Bd,0.1575,635.145,5259.0,14.8,5.7856355821135566,0.4147112026273897
Kepler-54 d,0.126,273.8,4252.0,16.3,9.112832781010145,0.01935828536455969
Kepler-55 Ab,0.1593,578.796,4398.0,16.3,7.487372394537033,0.08650695835425178
Kepler-55 Ac,0.2095,578.796,4398.0,16.3,7.487372394537033,0.08650695835425178
Kepler-55 Ad,0.0294,578.796,4398.0,16.3,7.487372394537033,0.08650695835425178
Kepler-55 Ae,0.048,578.796,4398.0,16.3,7.487372394537033,0.08650695835425178
Kepler-55 Af,0.0814,578.796,4398.0,16.3,7.487372394537033,0.08650695835425178
Kepler-56 b,0.1028,936.96,4840.0,13.0,3.1413947464686984,4.736331608859376
Kepler-56 c,0.1652,936.96,4840.0,13.0,3.1413947464686984,4.736331608859376
Kepler-56 d,2.16,936.96,4840.0,13.0,3.1413947464686984,4.736331608859376
Kepler-589 Ab,0.1196,612.803,5262.0,14.775,5.838395586326868,0.3950406302545768
Kepler-589 Ac,0.0426,612.803,5262.0,14.775,5.838395586326868,0.3950406302545768
Kepler-58 d,0.236,996.32,6099.0,15.3,5.308005758113378,0.6438692681842753
Kepler-59 b,0.112,1203.57,6074.0,14.8,4.397643229771257,1.489164614909386
Kepler-59 c,0.148,1203.57,6074.0,14.8,4.397643229771257,1.489164614909386
Kepler-60 b,0.07497,1056.17,5905.0,14.5,4.38133086298925,1.511707106903069
Kepler-60 c,0.08701,1056.17,5905.0,14.5,4.38133086298925,1.511707106903069
Kepler-60 d,0.10548,1056.17,5905.0,14.5,4.38133086298925,1.511707106903069
Kepler-616 d,0.2749,945.775,5556.24,15.02,5.1410608501308985,0.7508888576773943
Kepler-61 Ab,0.27,338.24,4017.0,15.0,7.353875171863338,0.09782501682213887
Kepler-626 Ab,0.115,635.643,5583.62,14.08,5.063933656512598,0.8061698230515608
Kepler-62 b,0.0553,368.0,4925.0,14.0,6.170760906632411,0.2908677941286535
Kepler-62 c,0.0929,368.0,4925.0,14.0,6.170760906632411,0.2908677941286535
Kepler-62 d,0.12,368.0,4925.0,14.0,6.170760906632411,0.2908677941286535
Kepler-62 e,0.427,368.0,4925.0,14.0,6.170760906632411,0.2908677941286535
Kepler-62 f,0.718,368.0,4925.0,14.0,6.170760906632411,0.2908677941286535
Kepler-636 Ab,0.1185,341.0,5203.0,13.93,6.266228105037513,0.2663843815314891
Kepler-63 b,0.08,200.0,5576.0,12.02,5.514850021680093,0.5321817671912368
Kepler-65 b,0.035,306.39,6211.0,11.018,3.586627066863146,3.1430346817312396
Kepler-65 c,0.068,306.39,6211.0,11.018,3.586627066863146,3.1430346817312396
Kepler-65 d,0.084,306.39,6211.0,11.018,3.586627066863146,3.1430346817312396
Kepler-66 b,0.1352,1107.0,5962.0,15.3,5.079261895606386,0.794868417957255
Kepler-67 b,0.1171,1107.0,5331.0,16.4,6.179261895606384,0.2885992789901086
Kepler-69 b,0.094,746.33,5638.0,13.7,4.335345504127719,1.577109320435928
Kepler-69 c,0.64,746.33,5638.0,13.7,4.335345504127719,1.577109320435928
Kepler-70 b,0.006,1180.0,27730.0,14.87,4.510589963469371,1.3420355324940187
Kepler-70 c,0.0076,1180.0,27730.0,14.87,4.510589963469371,1.3420355324940187
Kepler-71 b,0.0477,800.0,5545.0,15.386,5.87055006504028,0.38351289765342655
Kepler-743 Ab,0.0418,258.0,5486.0,12.74,5.681901470183851,0.456288383055949
Kepler-74 b,0.0781,1218.33,6000.0,14.23,3.8011753082380277,2.579466409246312
Kepler-755 Ab,0.0214,399.034,5146.47,14.28,6.274950491700443,0.26425292508142223
Kepler-755 Ac,0.0367,399.034,5146.47,14.28,6.274950491700443,0.26425292508142223
Kepler-75 b,0.0818,855.5,5200.0,15.0,5.338899930614405,0.6258064395927202
Kepler-76 b,0.0274,842.87,6409.0,14.0,4.371197017957803,1.5258828534254054
Kepler-77 b,0.04501,570.0,5520.0,15.0,6.220625721637543,0.2778111750162337
Kepler-78 Ab,0.01,124.376,5058.0,12.0,6.526317072226629,0.20963952697890786
Kepler-795 Ab,0.1817,492.122,5595.29,13.42,4.959636098371201,0.8874534062157132
Kepler-79 b,0.117,1051.43,6174.0,14.11,4.0010981780156705,2.1456591292539846
Kepler-79 c,0.187,1051.43,6174.0,14.11,4.0010981780156705,2.1456591292539846
Kepler-79 d,0.287,1051.43,6174.0,14.11,4.0010981780156705,2.1456591292539846
