planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,referenced_planet,harmonic_ratio,luminosity,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars,stellar_flux_recent_venus,stellar_flux_runaway_greenhouse,stellar_flux_maximum_greenhouse,stellar_flux_early_mars
Kepler-1962 c,Aschwaden Prediction,4.174108025,0.049548961,Kepler-1962,11.57451405,5766.0,866.826,KOI-4524.02,5 to 4,0.002005369,Conservative HZ,0.03372633845663351,0.0425979627672365,0.07514490758879844,0.07925917850452438,1.7630146011111056,1.1051383195229705,0.355136399797895,0.31922372696300577
Kepler-1962 b,Aschwaden Prediction,4.452381893,0.051727366,Kepler-1962,11.57451405,5766.0,866.826,KOI-4524.02,4 to 3,0.002005369,Conservative HZ,0.03372633845663351,0.0425979627672365,0.07514490758879844,0.07925917850452438,1.7630146011111056,1.1051383195229705,0.355136399797895,0.31922372696300577
Kepler-1962 c,Aschwaden Prediction,8.34821605,0.078654072,Kepler-1962,11.57451405,5766.0,866.826,KOI-4524.02,5 to 2,0.002005369,Optimistic HZ,0.03372633845663351,0.0425979627672365,0.07514490758879844,0.07925917850452438,1.7630146011111056,1.1051383195229705,0.355136399797895,0.31922372696300577
Kepler-1962 b,Aschwaden Prediction,10.01785926,0.088819579,Kepler-1962,11.57451405,5766.0,866.826,KOI-4524.02,3 to 1,0.002005369,Not in HZ,0.03372633845663351,0.0425979627672365,0.07514490758879844,0.07925917850452438,1.7630146011111056,1.1051383195229705,0.355136399797895,0.31922372696300577
Kepler-1984 A b,Aschwaden Prediction,7.0621349,0.053812896,Kepler-1984 A,16.19,3638.0,203.05,K01681.01,2 to 1,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A c,Aschwaden Prediction,5.296601175,0.044421567,Kepler-1984 A,16.19,3638.0,203.05,K01681.01,3 to 2,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A b,Aschwaden Prediction,5.885112417,0.047653946,Kepler-1984 A,16.19,3638.0,203.05,K01681.01,5 to 3,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A c,Aschwaden Prediction,4.413834313,0.039337465,Kepler-1984 A,16.19,3638.0,203.05,K01681.01,5 to 4,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A b,Aschwaden Prediction,4.708089933,0.041066925,Kepler-1984 A,16.19,3638.0,203.05,K01681.01,4 to 3,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A c,Aschwaden Prediction,8.827668625,0.062444334,Kepler-1984 A,16.19,3638.0,203.05,K01681.01,5 to 2,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A b,Aschwaden Prediction,10.59320235,0.070514842,Kepler-1984 A,16.19,3638.0,203.05,K01681.01,3 to 1,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A c,Aschwaden Prediction,13.87822762,0.084449736,Kepler-1984 A,16.19,3638.0,203.05,K01681.03,2 to 1,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A b,Aschwaden Prediction,10.40867072,0.069711721,Kepler-1984 A,16.19,3638.0,203.05,K01681.03,3 to 2,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A c,Aschwaden Prediction,11.56518968,0.074784363,Kepler-1984 A,16.19,3638.0,203.05,K01681.03,5 to 3,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A b,Aschwaden Prediction,8.673892263,0.061733131,Kepler-1984 A,16.19,3638.0,203.05,K01681.03,5 to 4,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A c,Aschwaden Prediction,9.252151747,0.06444721,Kepler-1984 A,16.19,3638.0,203.05,K01681.03,4 to 3,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A b,Aschwaden Prediction,17.34778453,0.097995238,Kepler-1984 A,16.19,3638.0,203.05,K01681.03,5 to 2,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1984 A c,Aschwaden Prediction,20.81734143,0.110660459,Kepler-1984 A,16.19,3638.0,203.05,K01681.03,3 to 1,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
Kepler-1989 A b,Aschwaden Prediction,21.6408976,0.152073021,Kepler-1989 A,14.29,5953.0,1252.13,K00521.02,2 to 1,0.000164437,Not in HZ,0.00954827556675557,0.012060627907776922,0.021175749809016837,0.022335136589780365,1.8036391602571682,1.1304717320434898,0.3667093223641737,0.32962665203750185
Kepler-1989 A c,Aschwaden Prediction,16.2306732,0.125533513,Kepler-1989 A,14.29,5953.0,1252.13,K00521.02,3 to 2,0.000164437,Not in HZ,0.00954827556675557,0.012060627907776922,0.021175749809016837,0.022335136589780365,1.8036391602571682,1.1304717320434898,0.3667093223641737,0.32962665203750185
Kepler-1989 A b,Aschwaden Prediction,18.03408133,0.134668082,Kepler-1989 A,14.29,5953.0,1252.13,K00521.02,5 to 3,0.000164437,Not in HZ,0.00954827556675557,0.012060627907776922,0.021175749809016837,0.022335136589780365,1.8036391602571682,1.1304717320434898,0.3667093223641737,0.32962665203750185
Kepler-1989 A c,Aschwaden Prediction,13.525561,0.111166053,Kepler-1989 A,14.29,5953.0,1252.13,K00521.02,5 to 4,0.000164437,Not in HZ,0.00954827556675557,0.012060627907776922,0.021175749809016837,0.022335136589780365,1.8036391602571682,1.1304717320434898,0.3667093223641737,0.32962665203750185
Kepler-1989 A b,Aschwaden Prediction,14.42726507,0.116053435,Kepler-1989 A,14.29,5953.0,1252.13,K00521.02,4 to 3,0.000164437,Not in HZ,0.00954827556675557,0.012060627907776922,0.021175749809016837,0.022335136589780365,1.8036391602571682,1.1304717320434898,0.3667093223641737,0.32962665203750185
Kepler-1989 A c,Aschwaden Prediction,27.051122,0.176465109,Kepler-1989 A,14.29,5953.0,1252.13,K00521.02,5 to 2,0.000164437,Not in HZ,0.00954827556675557,0.012060627907776922,0.021175749809016837,0.022335136589780365,1.8036391602571682,1.1304717320434898,0.3667093223641737,0.32962665203750185
Kepler-1989 A b,Aschwaden Prediction,32.4613464,0.19927203,Kepler-1989 A,14.29,5953.0,1252.13,K00521.02,3 to 1,0.000164437,Not in HZ,0.00954827556675557,0.012060627907776922,0.021175749809016837,0.022335136589780365,1.8036391602571682,1.1304717320434898,0.3667093223641737,0.32962665203750185
Kepler-1995 b,Aschwaden Prediction,10.95431858,0.091434301,Kepler-1995,15.51,4693.0,595.331,K02037.02,2 to 1,5.35e-05,Not in HZ,0.005825400352603301,0.007355472562761478,0.013484089536800567,0.014222141222900817,1.5765299531504064,0.9888550194612235,0.29424597221386223,0.2644988623829096
Kepler-1995 c,Aschwaden Prediction,8.215738935,0.075477352,Kepler-1995,15.51,4693.0,595.331,K02037.02,3 to 2,5.35e-05,Not in HZ,0.005825400352603301,0.007355472562761478,0.013484089536800567,0.014222141222900817,1.5765299531504064,0.9888550194612235,0.29424597221386223,0.2644988623829096
Kepler-1995 b,Aschwaden Prediction,9.128598817,0.080969536,Kepler-1995,15.51,4693.0,595.331,K02037.02,5 to 3,5.35e-05,Not in HZ,0.005825400352603301,0.007355472562761478,0.013484089536800567,0.014222141222900817,1.5765299531504064,0.9888550194612235,0.29424597221386223,0.2644988623829096
Kepler-1995 c,Aschwaden Prediction,6.846449113,0.066838879,Kepler-1995,15.51,4693.0,595.331,K02037.02,5 to 4,5.35e-05,Not in HZ,0.005825400352603301,0.007355472562761478,0.013484089536800567,0.014222141222900817,1.5765299531504064,0.9888550194612235,0.29424597221386223,0.2644988623829096
Kepler-1995 b,Aschwaden Prediction,7.302879053,0.069777431,Kepler-1995,15.51,4693.0,595.331,K02037.02,4 to 3,5.35e-05,Not in HZ,0.005825400352603301,0.007355472562761478,0.013484089536800567,0.014222141222900817,1.5765299531504064,0.9888550194612235,0.29424597221386223,0.2644988623829096
Kepler-1995 c,Aschwaden Prediction,13.69289823,0.106100107,Kepler-1995,15.51,4693.0,595.331,K02037.02,5 to 2,5.35e-05,Not in HZ,0.005825400352603301,0.007355472562761478,0.013484089536800567,0.014222141222900817,1.5765299531504064,0.9888550194612235,0.29424597221386223,0.2644988623829096
Kepler-1995 b,Aschwaden Prediction,16.43147787,0.119812828,Kepler-1995,15.51,4693.0,595.331,K02037.02,3 to 1,5.35e-05,Not in HZ,0.005825400352603301,0.007355472562761478,0.013484089536800567,0.014222141222900817,1.5765299531504064,0.9888550194612235,0.29424597221386223,0.2644988623829096
Kepler-271 A b,Aschwaden Prediction,34.9065904,0.19572655,Kepler-271 A,13.58,5645.65,404.542,KOI-1151.04,2 to 1,0.000316228,Not in HZ,0.013489670657854209,0.017037451169788595,0.030155620137715406,0.0318066704022643,1.7377913366296576,1.0894092866151608,0.3477473213584355,0.31258195589387466
Kepler-271 A c,Aschwaden Prediction,26.1799428,0.161568707,Kepler-271 A,13.58,5645.65,404.542,KOI-1151.04,3 to 2,0.000316228,Not in HZ,0.013489670657854209,0.017037451169788595,0.030155620137715406,0.0318066704022643,1.7377913366296576,1.0894092866151608,0.3477473213584355,0.31258195589387466
Kepler-271 A b,Aschwaden Prediction,29.08882533,0.173325413,Kepler-271 A,13.58,5645.65,404.542,KOI-1151.04,5 to 3,0.000316228,Not in HZ,0.013489670657854209,0.017037451169788595,0.030155620137715406,0.0318066704022643,1.7377913366296576,1.0894092866151608,0.3477473213584355,0.31258195589387466
Kepler-271 A c,Aschwaden Prediction,21.816619,0.143076976,Kepler-271 A,13.58,5645.65,404.542,KOI-1151.04,5 to 4,0.000316228,Not in HZ,0.013489670657854209,0.017037451169788595,0.030155620137715406,0.0318066704022643,1.7377913366296576,1.0894092866151608,0.3477473213584355,0.31258195589387466
Kepler-271 A b,Aschwaden Prediction,23.27106027,0.149367313,Kepler-271 A,13.58,5645.65,404.542,KOI-1151.04,4 to 3,0.000316228,Not in HZ,0.013489670657854209,0.017037451169788595,0.030155620137715406,0.0318066704022643,1.7377913366296576,1.0894092866151608,0.3477473213584355,0.31258195589387466
Kepler-271 A c,Aschwaden Prediction,43.633238,0.227120542,Kepler-271 A,13.58,5645.65,404.542,KOI-1151.04,5 to 2,0.000316228,Not in HZ,0.013489670657854209,0.017037451169788595,0.030155620137715406,0.0318066704022643,1.7377913366296576,1.0894092866151608,0.3477473213584355,0.31258195589387466
Kepler-271 A b,Aschwaden Prediction,52.3598856,0.256474335,Kepler-271 A,13.58,5645.65,404.542,KOI-1151.04,3 to 1,0.000316228,Not in HZ,0.013489670657854209,0.017037451169788595,0.030155620137715406,0.0318066704022643,1.7377913366296576,1.0894092866151608,0.3477473213584355,0.31258195589387466
Kepler-385 b,Aschwaden Prediction,6.7475193,69.65101595,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.04,2 to 1,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 c,Aschwaden Prediction,5.060639475,57.49564687,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.04,3 to 2,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 b,Aschwaden Prediction,5.62293275,61.67937412,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.04,5 to 3,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 c,Aschwaden Prediction,4.217199563,50.91520153,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.04,5 to 4,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 b,Aschwaden Prediction,4.4983462,53.15367331,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.04,4 to 3,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 c,Aschwaden Prediction,8.434399125,80.82284447,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.04,5 to 2,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 b,Aschwaden Prediction,10.12127895,91.26865032,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.04,3 to 1,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 c,Aschwaden Prediction,12.1265062,69.65101595,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.06,2 to 1,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 b,Aschwaden Prediction,9.09487965,57.49564687,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.06,3 to 2,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 c,Aschwaden Prediction,10.10542183,61.67937412,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.06,5 to 3,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 b,Aschwaden Prediction,7.579066375,50.91520153,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.06,5 to 4,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 c,Aschwaden Prediction,8.084337467,53.15367331,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.06,4 to 3,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 b,Aschwaden Prediction,15.15813275,80.82284447,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.06,5 to 2,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 c,Aschwaden Prediction,18.1897593,91.26865032,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.06,3 to 1,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 b,Aschwaden Prediction,55.80852788,69.65101595,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.07,2 to 1,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 c,Aschwaden Prediction,41.85639591,57.49564687,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.07,3 to 2,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 b,Aschwaden Prediction,46.50710657,61.67937412,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.07,5 to 3,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 c,Aschwaden Prediction,34.88032993,50.91520153,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.07,5 to 4,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 b,Aschwaden Prediction,37.20568525,53.15367331,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.07,4 to 3,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 c,Aschwaden Prediction,69.76065985,80.82284447,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.07,5 to 2,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-385 b,Aschwaden Prediction,83.71279182,91.26865032,Kepler-385,11.57451405,6326.0,1493.94,KOI-2433.07,3 to 1,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
Kepler-492 b,Aschwaden Prediction,9.6252,0.082544855,Kepler-492,11.57451405,5527.0,642.0,KOI-205.02,2 to 1,0.002005369,Not in HZ,0.034207328752081,0.043202252748512145,0.07673789876197332,0.08093933396170783,1.7137835668596453,1.0744383726526479,0.34054498633656083,0.3061082570031902
Kepler-492 c,Aschwaden Prediction,7.2189,0.068139276,Kepler-492,11.57451405,5527.0,642.0,KOI-205.02,3 to 2,0.002005369,Conservative HZ,0.034207328752081,0.043202252748512145,0.07673789876197332,0.08093933396170783,1.7137835668596453,1.0744383726526479,0.34054498633656083,0.3061082570031902
Kepler-492 b,Aschwaden Prediction,8.021,0.073097498,Kepler-492,11.57451405,5527.0,642.0,KOI-205.02,5 to 3,0.002005369,Conservative HZ,0.034207328752081,0.043202252748512145,0.07673789876197332,0.08093933396170783,1.7137835668596453,1.0744383726526479,0.34054498633656083,0.3061082570031902
Kepler-492 c,Aschwaden Prediction,6.01575,0.060340655,Kepler-492,11.57451405,5527.0,642.0,KOI-205.02,5 to 4,0.002005369,Conservative HZ,0.034207328752081,0.043202252748512145,0.07673789876197332,0.08093933396170783,1.7137835668596453,1.0744383726526479,0.34054498633656083,0.3061082570031902
Kepler-492 b,Aschwaden Prediction,6.4168,0.062993514,Kepler-492,11.57451405,5527.0,642.0,KOI-205.02,4 to 3,0.002005369,Conservative HZ,0.034207328752081,0.043202252748512145,0.07673789876197332,0.08093933396170783,1.7137835668596453,1.0744383726526479,0.34054498633656083,0.3061082570031902
Kepler-492 c,Aschwaden Prediction,12.0315,0.095784819,Kepler-492,11.57451405,5527.0,642.0,KOI-205.02,5 to 2,0.002005369,Not in HZ,0.034207328752081,0.043202252748512145,0.07673789876197332,0.08093933396170783,1.7137835668596453,1.0744383726526479,0.34054498633656083,0.3061082570031902
Kepler-492 b,Aschwaden Prediction,14.4378,0.108164359,Kepler-492,11.57451405,5527.0,642.0,KOI-205.02,3 to 1,0.002005369,Not in HZ,0.034207328752081,0.043202252748512145,0.07673789876197332,0.08093933396170783,1.7137835668596453,1.0744383726526479,0.34054498633656083,0.3061082570031902
Kepler-662 b,Aschwaden Prediction,10.08829014,0.074290369,Kepler-662,11.57451405,4897.0,641.0,KOI-750.02,2 to 1,0.002005369,Conservative HZ,0.03535387176896408,0.044642071344582375,0.0811275229630924,0.08556850833460437,1.6044283687658154,1.0062493728923876,0.30468976445140394,0.2738838187614471
Kepler-662 c,Aschwaden Prediction,7.566217605,0.061325349,Kepler-662,11.57451405,4897.0,641.0,KOI-750.02,3 to 2,0.002005369,Conservative HZ,0.03535387176896408,0.044642071344582375,0.0811275229630924,0.08556850833460437,1.6044283687658154,1.0062493728923876,0.30468976445140394,0.2738838187614471
Kepler-662 b,Aschwaden Prediction,8.40690845,0.065787748,Kepler-662,11.57451405,4897.0,641.0,KOI-750.02,5 to 3,0.002005369,Conservative HZ,0.03535387176896408,0.044642071344582375,0.0811275229630924,0.08556850833460437,1.6044283687658154,1.0062493728923876,0.30468976445140394,0.2738838187614471
Kepler-662 c,Aschwaden Prediction,6.305181338,0.054306589,Kepler-662,11.57451405,4897.0,641.0,KOI-750.02,5 to 4,0.002005369,Conservative HZ,0.03535387176896408,0.044642071344582375,0.0811275229630924,0.08556850833460437,1.6044283687658154,1.0062493728923876,0.30468976445140394,0.2738838187614471
Kepler-662 b,Aschwaden Prediction,6.72552676,0.056694162,Kepler-662,11.57451405,4897.0,641.0,KOI-750.02,4 to 3,0.002005369,Conservative HZ,0.03535387176896408,0.044642071344582375,0.0811275229630924,0.08556850833460437,1.6044283687658154,1.0062493728923876,0.30468976445140394,0.2738838187614471
Kepler-662 c,Aschwaden Prediction,12.61036268,0.086206337,Kepler-662,11.57451405,4897.0,641.0,KOI-750.02,5 to 2,0.002005369,Not in HZ,0.03535387176896408,0.044642071344582375,0.0811275229630924,0.08556850833460437,1.6044283687658154,1.0062493728923876,0.30468976445140394,0.2738838187614471
Kepler-662 b,Aschwaden Prediction,15.13243521,0.097347923,Kepler-662,11.57451405,4897.0,641.0,KOI-750.02,3 to 1,0.002005369,Not in HZ,0.03535387176896408,0.044642071344582375,0.0811275229630924,0.08556850833460437,1.6044283687658154,1.0062493728923876,0.30468976445140394,0.2738838187614471
Kepler-822 b,Aschwaden Prediction,42.0224136,0.228427011,Kepler-822,11.57451405,5928.0,956.0,KOI-1338.02,2 to 1,0.002005369,Not in HZ,0.03339546193232081,0.04218218371961544,0.07410642822720101,0.07816381428911195,1.7981229617557462,1.127031823926812,0.36515944112492604,0.3282334281734203
Kepler-822 c,Aschwaden Prediction,31.5168102,0.188562343,Kepler-822,11.57451405,5928.0,956.0,KOI-1338.02,3 to 2,0.002005369,Not in HZ,0.03339546193232081,0.04218218371961544,0.07410642822720101,0.07816381428911195,1.7981229617557462,1.127031823926812,0.36515944112492604,0.3282334281734203
Kepler-822 b,Aschwaden Prediction,35.018678,0.202283268,Kepler-822,11.57451405,5928.0,956.0,KOI-1338.02,5 to 3,0.002005369,Not in HZ,0.03339546193232081,0.04218218371961544,0.07410642822720101,0.07816381428911195,1.7981229617557462,1.127031823926812,0.36515944112492604,0.3282334281734203
Kepler-822 c,Aschwaden Prediction,26.2640085,0.166981158,Kepler-822,11.57451405,5928.0,956.0,KOI-1338.02,5 to 4,0.002005369,Not in HZ,0.03339546193232081,0.04218218371961544,0.07410642822720101,0.07816381428911195,1.7981229617557462,1.127031823926812,0.36515944112492604,0.3282334281734203
Kepler-822 b,Aschwaden Prediction,28.0149424,0.174322436,Kepler-822,11.57451405,5928.0,956.0,KOI-1338.02,4 to 3,0.002005369,Not in HZ,0.03339546193232081,0.04218218371961544,0.07410642822720101,0.07816381428911195,1.7981229617557462,1.127031823926812,0.36515944112492604,0.3282334281734203
Kepler-822 c,Aschwaden Prediction,52.528017,0.265066066,Kepler-822,11.57451405,5928.0,956.0,KOI-1338.02,5 to 2,0.002005369,Not in HZ,0.03339546193232081,0.04218218371961544,0.07410642822720101,0.07816381428911195,1.7981229617557462,1.127031823926812,0.36515944112492604,0.3282334281734203
Kepler-822 b,Aschwaden Prediction,63.0336204,0.299324062,Kepler-822,11.57451405,5928.0,956.0,KOI-1338.02,3 to 1,0.002005369,Not in HZ,0.03339546193232081,0.04218218371961544,0.07410642822720101,0.07816381428911195,1.7981229617557462,1.127031823926812,0.36515944112492604,0.3282334281734203
Kepler-87 b,Aschwaden Prediction,11.66784942,0.100006266,Kepler-87,15.0,5600.0,1277.88,KOI-1574.03,2 to 1,8.55e-05,Not in HZ,0.007033233051340686,0.008882845268493481,0.01574329187684476,0.016605250252138593,1.72844712313328,1.08358234516944,0.34496498909479995,0.3100810775332639
Kepler-87 c,Aschwaden Prediction,8.750887065,0.082553354,Kepler-87,15.0,5600.0,1277.88,KOI-1574.03,3 to 2,8.55e-05,Not in HZ,0.007033233051340686,0.008882845268493481,0.01574329187684476,0.016605250252138593,1.72844712313328,1.08358234516944,0.34496498909479995,0.3100810775332639
Kepler-87 b,Aschwaden Prediction,9.72320785,0.08856043,Kepler-87,15.0,5600.0,1277.88,KOI-1574.03,5 to 3,8.55e-05,Not in HZ,0.007033233051340686,0.008882845268493481,0.01574329187684476,0.016605250252138593,1.72844712313328,1.08358234516944,0.34496498909479995,0.3100810775332639
Kepler-87 c,Aschwaden Prediction,7.292405887,0.073105024,Kepler-87,15.0,5600.0,1277.88,KOI-1574.03,5 to 4,8.55e-05,Not in HZ,0.007033233051340686,0.008882845268493481,0.01574329187684476,0.016605250252138593,1.72844712313328,1.08358234516944,0.34496498909479995,0.3100810775332639
Kepler-87 b,Aschwaden Prediction,7.77856628,0.076319065,Kepler-87,15.0,5600.0,1277.88,KOI-1574.03,4 to 3,8.55e-05,Not in HZ,0.007033233051340686,0.008882845268493481,0.01574329187684476,0.016605250252138593,1.72844712313328,1.08358234516944,0.34496498909479995,0.3100810775332639
Kepler-87 c,Aschwaden Prediction,14.58481177,0.116046992,Kepler-87,15.0,5600.0,1277.88,KOI-1574.03,5 to 2,8.55e-05,Not in HZ,0.007033233051340686,0.008882845268493481,0.01574329187684476,0.016605250252138593,1.72844712313328,1.08358234516944,0.34496498909479995,0.3100810775332639
Kepler-87 b,Aschwaden Prediction,17.50177413,0.131045281,Kepler-87,15.0,5600.0,1277.88,KOI-1574.03,3 to 1,8.55e-05,Not in HZ,0.007033233051340686,0.008882845268493481,0.01574329187684476,0.016605250252138593,1.72844712313328,1.08358234516944,0.34496498909479995,0.3100810775332639
Kepler-879 b,Aschwaden Prediction,1.293432,0.023334795,Kepler-879,11.57451405,5644.0,802.672,Kepler-879 c,2 to 1,0.002005369,Not in HZ,0.03397354156153475,0.04290855363729435,0.0759500732344045,0.0801084150872231,1.7374513500639766,1.0891972746094551,0.3476465334504141,0.3124913628892238
