planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,luminosity,referenced_planet,harmonic_ratio,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars,predicted_habitable_zone_status_Random Forest,predicted_habitable_zone_status_Decision Tree,predicted_habitable_zone_status_K-Neighbors,predicted_habitable_zone_status_SVM,HZ_distance_HZ_distance_recent_venus_Random Forest_prediction,HZ_distance_HZ_distance_recent_venus_Decision Tree_prediction,HZ_distance_HZ_distance_recent_venus_K-Neighbors_prediction,HZ_distance_HZ_distance_recent_venus_SVM_prediction,HZ_distance_HZ_distance_recent_venus_Linear Regression_prediction,HZ_distance_HZ_distance_recent_venus_Polynomial Regression_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Random Forest_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Decision Tree_prediction,HZ_distance_HZ_distance_runaway_greenhouse_K-Neighbors_prediction,HZ_distance_HZ_distance_runaway_greenhouse_SVM_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Linear Regression_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Polynomial Regression_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Random Forest_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Decision Tree_prediction,HZ_distance_HZ_distance_maximum_greenhouse_K-Neighbors_prediction,HZ_distance_HZ_distance_maximum_greenhouse_SVM_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Linear Regression_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Polynomial Regression_prediction,HZ_distance_HZ_distance_early_mars_Random Forest_prediction,HZ_distance_HZ_distance_early_mars_Decision Tree_prediction,HZ_distance_HZ_distance_early_mars_K-Neighbors_prediction,HZ_distance_HZ_distance_early_mars_SVM_prediction,HZ_distance_HZ_distance_early_mars_Linear Regression_prediction,HZ_distance_HZ_distance_early_mars_Polynomial Regression_prediction
GY 91 k,Aschwaden Prediction,6572.407122,63.49604207872797,GY 91,9.885491525,3300.0,137.0,25.31588459192905,GY 91 b,2 banding 1,Not in HZ,3.822505326261977,3.028030000795234,1.5436237350442408,1.4636265615593131,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.828929616366507,3.822907864158453,3.8519106320746572,3.5038878290979656,4.194624459457776,3.6764428748730413,3.0343667795421436,3.0283230364079237,3.051099731598822,2.77787744749007,3.3218518295429904,2.9127807098917797,1.5517242290397997,1.549940309342442,1.5924371663929884,1.4421216115875102,1.8129707392576992,1.481109036626854,1.4712988541461158,1.469606734172489,1.5098677610513147,1.368176871384517,1.7189022602970057,1.4043214455726805
GY 91 l,Aschwaden Prediction,4929.3053415,52.41482788417792,GY 91,9.885491525,3300.0,137.0,25.31588459192905,GY 91 b,3 banding 2,Not in HZ,3.822505326261977,3.028030000795234,1.5436237350442408,1.4636265615593131,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.828929616366507,3.822907864158453,4.1780791504606665,3.633846410989837,4.195252249870441,3.681654072509853,3.0343667795421436,3.0283230364079237,3.309661641124405,2.8839320946768927,3.3223476384470603,2.9169025894462557,1.5517242290397997,1.549940309342442,1.6964480306996812,1.5001787087930218,1.8134067262519435,1.4846116704088246,1.4712988541461158,1.469606734172489,1.608517813623329,1.4238295198909743,1.7193154780302367,1.407640790001076
GY 91 m,Aschwaden Prediction,5477.005935,56.22884435344994,GY 91,9.885491525,3300.0,137.0,25.31588459192905,GY 91 b,5 banding 3,Not in HZ,3.822505326261977,3.028030000795234,1.5436237350442408,1.4636265615593131,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.828929616366507,3.822907864158453,4.152255060244603,3.589165654469316,4.195039915443315,3.679774817106587,3.0343667795421436,3.0283230364079237,3.2891679940148784,2.8473724036057373,3.322179942359194,2.9154162265813914,1.5517242290397997,1.549940309342442,1.6938799490016916,1.47991598791643,1.8132592576721969,1.483353062101647,1.4712988541461158,1.469606734172489,1.6060729379867662,1.4043883659686138,1.7191757111000197,1.406448034204868
GY 91 n,Aschwaden Prediction,4107.75445125,46.41588833612779,GY 91,9.885491525,3300.0,137.0,25.31588459192905,GY 91 b,5 banding 4,Not in HZ,3.822505326261977,3.028030000795234,1.5436237350442408,1.4636265615593131,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.828929616366507,3.822907864158453,4.09368219084313,3.703312967311521,4.195577847251448,3.684760979863924,3.0343667795421436,3.0283230364079237,3.242765167610096,2.940957681417948,3.3226047891327517,2.91935982346782,1.5517242290397997,1.549940309342442,1.6712143725586965,1.532248619518299,1.8136328728311841,1.4866842730660248,1.4712988541461158,1.469606734172489,1.584580190908138,1.4546325708535046,1.719529813589018,1.409604967677434
GY 91 o,Aschwaden Prediction,4381.604748,48.45654914219039,GY 91,9.885491525,3300.0,137.0,25.31588459192905,GY 91 b,4 banding 3,Not in HZ,3.822505326261977,3.028030000795234,1.5436237350442408,1.4636265615593131,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.828929616366507,3.822907864158453,4.082435636839376,3.6798381604603634,4.195468267611526,3.6836854133830412,3.0343667795421436,3.0283230364079237,3.233880001537469,2.9216627716300057,3.3225182448300172,2.9185091791834905,1.5517242290397997,1.549940309342442,1.6618125536116175,1.521337353504785,1.813556761052245,1.4859677841482704,1.4712988541461158,1.469606734172489,1.5756714403611827,1.444147999770514,1.7194576769727856,1.4089259586203102
GY 91 p,Aschwaden Prediction,8215.5089025,73.68062997280772,GY 91,9.885491525,3300.0,137.0,25.31588459192905,GY 91 b,5 banding 2,Not in HZ,3.822505326261977,3.028030000795234,1.5436237350442408,1.4636265615593131,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.828929616366507,3.822907864158453,4.349475715956887,3.3866769281067675,4.194019561767565,3.672427040045819,3.0343667795421436,3.0283230364079237,3.444439659961696,2.683051915519617,3.321374108854717,2.909603776033575,1.5517242290397997,1.549940309342442,1.8934742918706085,1.3923727456910155,1.8125507019694918,1.4783711970453504,1.4712988541461158,1.469606734172489,1.795212192461453,1.3206359944166892,1.7185041581319611,1.4017269526314609
GY 91 q,Aschwaden Prediction,9858.610683,83.20335292207616,GY 91,9.885491525,3300.0,137.0,25.31588459192905,GY 91 b,3 banding 1,Not in HZ,3.822505326261977,3.028030000795234,1.5436237350442408,1.4636265615593131,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.828929616366507,3.822907864158453,4.077489798159639,3.2829649191464627,4.1934315628572305,3.669489463659384,3.0343667795421436,3.0283230364079237,3.2289202221370927,2.5999682109525595,3.3209097403912713,2.907279206703824,1.5517242290397997,1.549940309342442,1.78254804548463,1.3510436879072731,1.8121424383168567,1.4763222497310795,1.4712988541461158,1.469606734172489,1.6900407341999142,1.281292412506409,1.718117213864803,1.3997853744150146
HD 100546 h,Aschwaden Prediction,6572.407122,12.381728205351957,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 c,2 banding 1,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.6525194658994713,3.965497924148486,3.0812793603040087,4.754241848596299,2.8343027672700054,2.835623340435187,2.8908316996976278,3.051169262388189,2.4384866833809866,3.760001280881564,1.6272187221463907,1.631655240905808,1.6721608534074537,1.8654966274117881,1.481156925345222,2.436973895505154,1.5420597653625807,1.546966893745317,1.5854019717243162,1.7525961624728839,1.4042063317825528,2.3103494248421033
HD 100546 i,Aschwaden Prediction,4929.3053415,10.220891437414696,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 c,3 banding 2,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.632430672685223,4.116145620889177,3.0816793950457804,4.72625594857355,2.8343027672700054,2.835623340435187,2.874682378373594,3.172005438127111,2.4388025358062,3.737865492308913,1.6272187221463907,1.631655240905808,1.6686210688095198,1.9363610023379025,1.4814342315182358,2.4183359025908366,1.5420597653625807,1.546966893745317,1.582068775953482,1.8196297346402854,1.404469167385382,2.29268688908844
HD 100546 j,Aschwaden Prediction,5477.005935,10.96462464892274,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 c,5 banding 3,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.7736280408527882,4.064703034588998,3.08154545129539,4.735563457486867,2.8343027672700054,2.835623340435187,2.986558679035463,3.130601452860415,2.438696778506093,3.7452273884901954,1.6272187221463907,1.631655240905808,1.7306121511948098,1.9119589995078927,1.4813413789088066,2.424534981551544,1.5420597653625807,1.546966893745317,1.64082881147214,1.796513492612649,1.40438116011904,2.2985615255324126
HD 100546 k,Aschwaden Prediction,4107.75445125,9.05109822554492,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 c,5 banding 4,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.632430672685223,4.195487744981991,3.081881694340728,4.712336310161741,2.8343027672700054,2.835623340435187,2.874682378373594,3.2361318491975233,2.4389622650343696,3.7268555554852236,1.6272187221463907,1.631655240905808,1.6686210688095198,1.9743871929225216,1.4815744744557562,2.4090641130999626,1.5420597653625807,1.546966893745317,1.582068775953482,1.8557149542900593,1.404602091891769,2.28390036133208
HD 100546 l,Aschwaden Prediction,4381.604748,9.449027082727126,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 c,4 banding 3,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.632430672685223,4.168757543930037,3.0818140570423926,4.716970504997159,2.8343027672700054,2.835623340435187,2.874682378373594,3.2144926473878894,2.43890886061385,3.730521040274832,1.6272187221463907,1.631655240905808,1.6686210688095198,1.9615247000994347,1.4815275845406735,2.4121510411712532,1.5420597653625807,1.546966893745317,1.582068775953482,1.843500841914421,1.4045576488941287,2.286825727209991
HD 100546 m,Aschwaden Prediction,8215.5089025,14.367722844697507,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 c,5 banding 2,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.4655039791459443,3.826472407802781,3.0808837896431154,4.782409085329693,2.8343027672700054,2.835623340435187,2.7432807035351794,2.940875441322801,2.4381743581578537,3.782280423822016,1.6272187221463907,1.631655240905808,1.574714304755173,1.8018262065157904,1.4808827293648852,2.4557283104512924,1.5420597653625807,1.546966893745317,1.4929787103394498,1.6926553253008643,1.4039464437155198,2.3281222997899826
HD 100546 n,Aschwaden Prediction,9858.610683,16.22465381980485,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 c,3 banding 1,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.537760496225637,3.699981851808009,3.080491514244298,4.810744502994712,2.8343027672700054,2.835623340435187,2.800665489951458,2.841749203599437,2.437864636618562,3.804692518218247,1.6272187221463907,1.631655240905808,1.6001885647048326,1.7455656181956396,1.480610829243485,2.474590454487394,1.5420597653625807,1.546966893745317,1.5171280946639651,1.6399855689628606,1.4036887314385749,2.3459972758328456
HD 100546 o,Aschwaden Prediction,6572.407122,20.636213675586596,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 d,2 banding 1,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.6525194658994713,3.965788417666964,3.0810686062309203,4.756549885705104,2.8343027672700054,2.835623340435187,2.8908316996976278,3.0514579726027566,2.4383201603664375,3.761825023097174,1.6272187221463907,1.631655240905808,1.6721608534074537,1.8656585399872707,1.4810100897943692,2.4383774292253744,1.5420597653625807,1.546966893745317,1.5854019717243162,1.752747663701143,1.404067175438486,2.311679833086849
HD 100546 p,Aschwaden Prediction,4929.3053415,17.034819062357826,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 d,3 banding 2,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.632430672685223,4.116387006907144,3.0815054213915936,4.727752694121462,2.8343027672700054,2.835623340435187,2.874682378373594,3.1722453414833556,2.438665074086373,3.7390480563503523,1.6272187221463907,1.631655240905808,1.6686210688095198,1.9364955471305676,1.4813130214416192,2.419235179570172,1.5420597653625807,1.546966893745317,1.582068775953482,1.819755627187841,1.4043542963542992,2.2935393432656452
HD 100546 q,Aschwaden Prediction,5477.005935,18.274374414871232,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 d,5 banding 3,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.7736280408527882,4.064961492110811,3.0813588182772587,4.737315190032816,2.8343027672700054,2.835623340435187,2.986558679035463,3.130858323351276,2.438549314249112,3.7466114697710076,1.6272187221463907,1.631655240905808,1.7306121511948098,1.912103058548876,1.481211348861828,2.4255924239004654,1.5420597653625807,1.546966893745317,1.64082881147214,1.7966482878253185,1.4042579303844742,2.2995638958488946
HD 100546 r,Aschwaden Prediction,4107.75445125,15.085163709241533,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 d,5 banding 4,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.632430672685223,4.195701997827697,3.0817276321787,4.713480876491934,2.8343027672700054,2.835623340435187,2.874682378373594,3.2363447850907368,2.438840535972279,3.7277597986774325,1.6272187221463907,1.631655240905808,1.6686210688095198,1.9745066155045472,1.4814671370169326,2.409745646875731,1.5420597653625807,1.546966893745317,1.582068775953482,1.8558266967829005,1.40450036798716,2.2845464269222866
HD 100546 s,Aschwaden Prediction,4381.604748,15.748378471211876,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 d,4 banding 3,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.632430672685223,4.168981060839759,3.0816532215829655,4.718228334452066,2.8343027672700054,2.835623340435187,2.874682378373594,3.2147147907831237,2.438781779769538,3.731514792074292,1.6272187221463907,1.631655240905808,1.6686210688095198,1.9616492859016605,1.4814155280430907,2.412902494534626,1.5420597653625807,1.546966893745317,1.582068775953482,1.843617415689571,1.4044514527281322,2.2875380665996787
HD 100546 t,Aschwaden Prediction,8215.5089025,23.94620474116251,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 d,5 banding 2,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.4655039791459443,3.8268063877992464,3.080639231205044,4.78566154932893,2.8343027672700054,2.835623340435187,2.7432807035351794,2.9412073701767176,2.437981125316636,3.7848505923523525,1.6272187221463907,1.631655240905808,1.574714304755173,1.8020123519859768,1.4807123418015813,2.457721484759246,1.5420597653625807,1.546966893745317,1.4929787103394498,1.6928295021334079,1.403784967082333,2.330011585032942
HD 100546 u,Aschwaden Prediction,9858.610683,27.041089699674757,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 d,3 banding 1,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.537760496225637,3.7003545254240904,3.0802153482826276,4.81506575737707,2.8343027672700054,2.835623340435187,2.800665489951458,2.842119585583884,2.437646429739903,3.8081074248863107,1.6272187221463907,1.631655240905808,1.6001885647048326,1.7457733229374028,1.4804184202403543,2.4772528569976653,1.5420597653625807,1.546966893745317,1.5171280946639651,1.6401799198320552,1.4035063850429936,2.348520868049941
HD 100546 v,Aschwaden Prediction,6572.407122,23.81101577952299,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 e,2 banding 1,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.6525194658994713,3.9659001463657613,3.08098754697204,4.757437663991929,2.8343027672700054,2.835623340435187,2.8908316996976278,3.051569019183606,2.438256113053149,3.7625265191701764,1.6272187221463907,1.631655240905808,1.6721608534074537,1.8657208077393066,1.4809536145825026,2.438917300921788,1.5420597653625807,1.546966893745317,1.5854019717243162,1.7528059274864516,1.404013653767691,2.3121915769281873
HD 100546 w,Aschwaden Prediction,4929.3053415,19.65556045656672,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 e,3 banding 2,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.632430672685223,4.116479846167415,3.081438508447676,4.728328414348316,2.8343027672700054,2.835623340435187,2.874682378373594,3.172337613422525,2.438612204194132,3.7395029273509213,1.6272187221463907,1.631655240905808,1.6686210688095198,1.9365472899679927,1.481266402181382,2.419581090107593,1.5420597653625807,1.546966893745317,1.582068775953482,1.8198040425545867,1.4043101151884982,2.2938672432121257
HD 100546 x,Aschwaden Prediction,5477.005935,21.08581663254373,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 e,5 banding 3,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.7736280408527882,4.0650608978168,3.081287036347208,4.737988989551733,2.8343027672700054,2.835623340435187,2.986558679035463,3.130957121894583,2.4384925972271962,3.7471438532356274,1.6272187221463907,1.631655240905808,1.7306121511948098,1.9121584602745072,1.4811613373052976,2.425999172517518,1.5420597653625807,1.546966893745317,1.64082881147214,1.7967001268860536,1.4042105343327183,2.299949460819478
HD 100546 y,Aschwaden Prediction,4107.75445125,17.40595812604792,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 e,5 banding 4,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.632430672685223,4.195784400829219,3.0816683775009968,4.713921132628871,2.8343027672700054,2.835623340435187,2.874682378373594,3.236426684018418,2.4387937171022442,3.7281076148509156,1.6272187221463907,1.631655240905808,1.6686210688095198,1.9745525428583548,1.4814258533866158,2.4100078025223604,1.5420597653625807,1.546966893745317,1.582068775953482,1.855869670522043,1.404461243408464,2.284794939531147
HD 100546 z,Aschwaden Prediction,4381.604748,18.171205928321395,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 e,4 banding 3,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.632430672685223,4.169067027044522,3.081591361790878,4.718712156772588,2.8343027672700054,2.835623340435187,2.874682378373594,3.214800231325938,2.4387329025217257,3.731897037360735,1.6272187221463907,1.631655240905808,1.6686210688095198,1.9616971988471756,1.481372429390174,2.413191544780998,1.5420597653625807,1.546966893745317,1.582068775953482,1.8436622473691906,1.4044106080489027,2.2878120714537626
HD 100546 aa,Aschwaden Prediction,8215.5089025,27.630236239802898,HD 100546,6.7,11000.0,110.0,25.31588459192905,HD 100546 e,5 banding 2,Not in HZ,1.250857873923793e-16,9.803628791668651e-17,6.028142803093166e-17,5.708233227854696e-17,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.580633756539076,3.5823012183996963,3.4655039791459443,3.8269348454655585,3.080545170267324,4.786912593575325,2.8343027672700054,2.835623340435187,2.7432807035351794,2.9413350433196133,2.4379068049930903,3.785839195137811,1.6272187221463907,1.631655240905808,1.574714304755173,1.8020839394037096,1.4806468081233874,2.458488158981757,1.5420597653625807,1.546966893745317,1.4929787103394498,1.6928964866796146,1.4037228606849537,2.3307382983245857
